,Date,User,Tweet
632,2022-10-23 07:20:53+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #photography #fanart  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/36fijPLxZZ
633,2022-10-23 07:20:22+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4MikCr  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/WYbCB2j25A
634,2022-10-23 07:19:41+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4MikCr  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/2yXineXULl
635,2022-10-23 07:19:00+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4MikCr  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/GuzdXJ1dYT
636,2022-10-23 07:18:22+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/iGwYDyp0vR
637,2022-10-23 07:17:41+00:00,j_conv_cat,Check https://t.co/7rTk4HGtcp  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/XT7Dm6GPiH
638,2022-10-23 07:17:03+00:00,j_conv_cat,Posters on https://t.co/JZjXb1H27a  #art #artist  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/REcxeSEYXg
639,2022-10-23 07:16:32+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/iOBadyp9Su
640,2022-10-23 07:16:01+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4MikCr  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/NlbfZXZ69q
641,2022-10-23 07:15:17+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/bB8PU1sAFd
642,2022-10-23 07:14:39+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/OwG7EDb2X5
643,2022-10-23 07:14:02+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/KqdLd1Pym8
644,2022-10-23 04:12:35+00:00,lannadlry,@Marvfess captain america the first avenger sm iron man 2
645,2022-10-23 03:50:15+00:00,spatiice,oil paintings at https://t.co/OEsprUKeA8  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/3BRZHO8WQS
646,2022-10-23 03:32:33+00:00,TwoCowsGames,"@MattyMcDee This was me with Captain America: The First Avenger...twice!!! Took me 3 damn tries, spaced out by like 6-8 months each attempt."
647,2022-10-23 02:28:46+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/vDqyYvdVPs
648,2022-10-23 02:28:02+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/OIA15o4GNu
649,2022-10-23 02:27:20+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/BMWkb0LneI
650,2022-10-23 02:26:48+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/7wrZqHQj26
651,2022-10-23 02:26:16+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/8tr7ZFFenU
652,2022-10-23 02:25:41+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #photography #fanart  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/6laverbpUA
653,2022-10-23 02:25:08+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/Mz8SYzGoUI
654,2022-10-23 02:24:29+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/2gFGmBZuHD
655,2022-10-23 02:23:55+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/IuceVvz8Br
656,2022-10-23 02:23:14+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #photography #fanart  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/eIR0Ce8WAR
657,2022-10-23 02:22:32+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/u8YtavgWmE
658,2022-10-23 02:21:54+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/X0zsUHiPfN
659,2022-10-23 02:21:12+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/0LEUhoIDbV
660,2022-10-23 02:20:39+00:00,j_conv_cat,More on https://t.co/dpEiptvWVY  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/N49GKTqp0O
661,2022-10-23 02:20:08+00:00,j_conv_cat,Check https://t.co/7rTk4HGtcp  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/ItkL2hOkH2
662,2022-10-23 02:19:32+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/uRJEo3VLg5
663,2022-10-23 02:18:50+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4MikCr  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/H1UlcwEuf7
664,2022-10-23 02:18:09+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/MmY46Sv870
665,2022-10-23 02:17:30+00:00,j_conv_cat,Posters on https://t.co/JZjXb1H27a  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/7RF0Zha9PB
666,2022-10-23 02:17:00+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/LcieByAfNx
667,2022-10-23 02:16:22+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/26U6dnDbnZ
668,2022-10-23 02:15:44+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/rczIWujfpt
669,2022-10-23 02:15:11+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4MikCr  #art #artist  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/dXevYsThOk
670,2022-10-23 02:14:35+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/ik2iuJFI6V
671,2022-10-23 02:14:04+00:00,j_conv_cat,Check https://t.co/7rTk4HGtcp  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/N6Jdl4jHEP
672,2022-10-23 02:13:25+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4MikCr  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/qhBY5xUR3k
673,2022-10-23 02:12:51+00:00,j_conv_cat,More on https://t.co/dpEiptvWVY  #crypto #nftartis  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/3H75dLFTTM
674,2022-10-23 02:12:10+00:00,j_conv_cat,More on https://t.co/dpEiptvWVY  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/fZpPNaOYDn
675,2022-10-23 02:11:35+00:00,j_conv_cat,Posters on https://t.co/JZjXb1H27a  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/WzBFV466ed
676,2022-10-23 02:10:52+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/IgikgNGvS2
677,2022-10-23 02:10:18+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/taDNKRqcJb
678,2022-10-23 00:11:53+00:00,Cevans_Army,"⭐️ Steve Rogers em “Captain America: The First Avenger”. 

#chrisevans #thegrayman      #lloydhansen  #avengersageofultron 
#captainamerica #steverogers #defendingjacob #andybarber #avengers  #beforewego #cevans #chrisevansarmy #cevansarmy #theavengers #ransomdrysdale #lightyear https://t.co/f2ARmzqFYq"
679,2022-10-22 23:16:11+00:00,prvs_shfts,"starting to watch ""Captain America: the first avenger"" and i can feel my heart shrinking"
680,2022-10-22 22:09:58+00:00,dawidkozie8,"@Fanman4646 @harls22sky Two years ago I was buying the first avengers figures from BL, as I wanted to make my collection bigger. I bought Captain America, Iron man and more, but I didn't have hawkeye in my collection. He was cheapiest one. Now I'm glad I have him because this head fits DD https://t.co/EkKaprMWbg"
681,2022-10-22 22:02:44+00:00,bugattielroy,What’s your favorite line of dialogue from Captain America: The First Avenger?
682,2022-10-22 21:25:21+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/MtxlLKlrDB
683,2022-10-22 21:24:44+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4MikCr  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/xCheEm60c3
684,2022-10-22 21:24:00+00:00,j_conv_cat,More on https://t.co/dpEiptvWVY  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/Q1mDt66zIC
685,2022-10-22 21:23:21+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4MikCr  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/GnaAQJjMoy
686,2022-10-22 21:22:37+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/MhIz3dWH2C
687,2022-10-22 21:21:59+00:00,j_conv_cat,Check https://t.co/7rTk4HGtcp  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/lTKkgHkHgK
688,2022-10-22 21:21:16+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/GcBz0xTh4j
689,2022-10-22 21:20:40+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/mtE9gMYQQ1
690,2022-10-22 21:19:58+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/d8k06VAoDi
691,2022-10-22 21:19:17+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #art #artist  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/fEKV54aIB6
692,2022-10-22 21:18:36+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/30U4ssTTvG
693,2022-10-22 21:18:04+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/gAJtLvbLMx
694,2022-10-22 21:17:22+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/MRWsDHSZQD
695,2022-10-22 21:16:51+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/fVU3g0RJGs
696,2022-10-22 21:16:21+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/BZozZLatCX
697,2022-10-22 21:15:39+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #crypto #nftartis  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/SMmwgDSIJy
698,2022-10-22 21:15:05+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/tKGVqvniOY
699,2022-10-22 21:14:22+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/LhssptrU2M
700,2022-10-22 21:13:41+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/6Q1smldoOg
701,2022-10-22 21:13:03+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #crypto #nftartis  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/Y19rDG2z3t
702,2022-10-22 21:12:30+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #crypto #nftartis  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/W27oPtr6to
703,2022-10-22 21:11:53+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/8Hva6snfuc
704,2022-10-22 21:11:10+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/aBpASajE9U
705,2022-10-22 21:10:32+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #news #breakfromtheboring  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/oxiTch0eO9
706,2022-10-22 21:09:51+00:00,j_conv_cat,Posters on https://t.co/JZjXb1H27a  #art #artist  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/nrEECc104X
707,2022-10-22 21:09:10+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/9dnUvKUQXp
708,2022-10-22 21:08:35+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/SyH6xJMjF6
709,2022-10-22 21:08:01+00:00,j_conv_cat,Check https://t.co/7rTk4HGtcp  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/54fF7Qhmce
710,2022-10-22 21:07:30+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/IkxWsQnsVr
711,2022-10-22 21:06:52+00:00,j_conv_cat,Your NFT at https://t.co/0IDf4M0boj  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/AJdbLd2GUs
712,2022-10-22 21:06:08+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/FI1n60XaOo
713,2022-10-22 20:55:51+00:00,YourPopFilter,"Mike is back with @sodacreekfilm and @PeteWright on #MarvelMovieMinute to break down the infamous ""do you fondue"" minute of #JoeJohnston’s @Marvel movie, @CaptainAmerica: The First Avenger. LISTEN NOW: https://t.co/kSJyHgDBRm https://t.co/6I6ZH4EmuZ"
714,2022-10-22 16:22:35+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/RiqcYsJmHl
715,2022-10-22 16:21:54+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/Ho5hPGsZvR
716,2022-10-22 16:21:22+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/bRWfoII3kv
717,2022-10-22 16:20:39+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #crypto #nftartis  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/rNCjiPbEJA
718,2022-10-22 16:20:02+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #drawing #illustration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/szITIpZNnP
719,2022-10-22 16:19:26+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/NiAS3iiYwr
720,2022-10-22 16:18:44+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/lHjV7ZcMtZ
721,2022-10-22 16:18:05+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/MdftKe5qNP
722,2022-10-22 16:17:23+00:00,j_conv_cat,More on https://t.co/dpEiptvWVY  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/FHa5pQJ8a9
723,2022-10-22 16:16:40+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/RJH0xWADKn
724,2022-10-22 16:16:09+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #nftcommunity #nftcollector  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/5Lw51E3goF
725,2022-10-22 16:15:38+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #digitalart #artwork  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/NHbtHogqvP
726,2022-10-22 16:14:54+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/X9sd5rFHMO
727,2022-10-22 16:14:16+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #artwork #design  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/a8cdBmTxrh
728,2022-10-22 16:13:40+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/gB11LxfGIU
729,2022-10-22 16:13:08+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4M0boj  #photography #fanart  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/bsJOZmZ0Gz
730,2022-10-22 16:12:25+00:00,j_conv_cat,https://t.co/JZjXb1pZ5a posters to buy  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/AyVLzYMyCl
731,2022-10-22 16:11:44+00:00,j_conv_cat,More on https://t.co/dpEiptvWVY  #nft #fintech  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/v1Z8DwcDhN
732,2022-10-22 16:11:01+00:00,j_conv_cat,Posters on https://t.co/JZjXb1pZ5a  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/ez9tQyYxBv
733,2022-10-22 16:10:21+00:00,j_conv_cat,More on https://t.co/dpEiptO6a6  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/SkFcvF169x
734,2022-10-22 16:09:41+00:00,j_conv_cat,Check https://t.co/7rTk4Hpqap  #photography #fanart  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/4XsWd3JgoC
735,2022-10-22 16:08:59+00:00,j_conv_cat,oil paintings at https://t.co/0IDf4MikCr  #freethinkers #tracking  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/29qhIdXON7
736,2022-10-22 16:08:24+00:00,j_conv_cat,Posters on https://t.co/JZjXb1H27a  #fantasy #inspiration  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/e7p23lTkQz
737,2022-10-22 16:07:44+00:00,j_conv_cat,https://t.co/JZjXb1H27a posters to buy  #crypto #nftartis  Captain America The First Avenger : #captainamericathefirstavenger #captainamerica #captainamericacivilwar #captainamericathewintersoldier #avengers #marvel https://t.co/GbtIkdbHc1
